0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,5,44,0,2,1,18,59,673,277,162,1096,1214,702,260
15,0,0,0,0,0,1,33,7,276,133,853,639,427,186
14,0,0,0,0,0,3,19,41,387,196,1517,1071,582,227
13,0,1,0,0,0,5,6,55,269,213,2345,1591,711,319
12,1,1,1,5,0,14,6,59,209,308,3512,2947,1131,374
11,2,1,0,1,0,1,7,30,361,570,5561,3557,1033,408
10,0,1,1,1,2,7,57,43,267,990,8065,5579,1321,759
9,3,1,0,2,0,23,131,25,375,672,9686,7302,1691,1071
8,2,0,0,3,0,1068,221,13,371,880,14300,9369,2241,1444
7,3,1,0,0,32,1907,440,18,454,884,14727,8676,3011,2113
6,2,0,0,3,226,1529,1326,1057,457,760,14844,10790,4304,3034
5,2,0,0,2,559,2560,1797,4225,632,241,13267,15813,4969,3923
4,12,1,0,0,1026,2333,1645,4657,236,964,13790,15671,6017,4847
3,23,0,0,2,1230,3007,2257,5385,195,2995,12618,14041,7253,5183
2,23,0,0,3,1217,2919,2174,5190,167,3017,13082,14331,8359,6502
1,9,0,0,2,882,2170,1614,3733,127,2117,9365,9831,5897,4522
0,5,0,0,1,525,1273,947,2190,75,1242,5495,5422,3252,896
